Line_id,Line
"A01ED866-1925-48CA-AD95-189909174310","item quoddam viridarium scitum in dicta civitate ante canonos sancti Anthonii"
"977DB969-5FAB-410F-939E-2AE6D11F9FCC","item quaedam vinea scita ad moldendinum crote territorii civitatis Massilie"
"B9140763-8D3A-42B7-9A97-895651E73D3C","item item quedam alia vinea scita in dicto territorio vulgariter dicto Alarcelha"
"ED37C599-FA97-41C3-97D1-3858929DA0B6","item quaedam terra scita ad Gardia"
"25B79D2C-31B6-4154-A671-C42D360C2329","item quidam census unius fioreni quem servit isnardetus columberii pro quadam avellaneta scita"
"FCDF00A8-FBFC-4CA2-B70E-CA6CE12216D4","item duodecim denarios regalium quos serviebat dicto condam philippono guillelmus cancellarii pro quodam hospicio scito in dicta civitate in carreria confrontatum ab una parte"
"84ED80FB-84FA-429B-A329-F1A68E5083CA","item quedam zona argenti magna superdeaurata in pignore penes magistrum petrum tremellati notarium"
"B8D35378-277E-4D8C-A5FA-56046FE9FD9C","item quedam fronteria perllarum quam habet quidam judeus"
"13C33D97-985F-4E0E-B30D-AF2E10C83E78","item tres tacie argenti que sunt in pignore penes jussonum corderii judeum"
"32223C06-0DAC-4F87-9E76-434C674F9ECD","item unus ronsinus pili bay cum sua clitella et etiam basto"
"7E554B0F-65E8-4479-ACFF-F71267FF7640","item i parva fronteria perllarum que est in pignore penes dictum Jussonum"
"C1D57152-DB3B-4160-BBEE-4EF1D290676B","sequntur res addit"
"E1EE6D51-69B8-46C6-A9A9-B30145A0B18F","et primo nove lintiamina"
"5C744C8F-B71D-4607-A60D-5F5B8F7B5EAE","item iiii mape"
"71D6C8C5-0807-4BF9-B3FD-13AF4465689F","item iiii manutergia"
"74585963-F50C-47C5-ADB3-38E79930FF02","item una cadeneta argenti cum ymagine beate Magdales"
"59BBCF32-C7D5-4037-ACF0-10C6B71AD0F6","item iii camisie hominum"
"FB384818-BAFB-4DB4-946C-76D52B4AA19E","item iiii femoralia sive ?brachaline?"
"6C33822E-AD49-4BDD-9F61-26C11C9A6B1E","item i displosis valoris"
"F48C14DC-B1FF-4770-9772-3DB5342455A6","item i gonella panni albi grossi"
"3F441E02-31DD-4247-B005-40775874471D","item i camisia mulieris"
"BB43FBE4-E60A-4B93-976B-E1DBB688DC5F","item una cota malhe medie bosse"
"B110A12D-7849-4752-ABD9-57DD42A61F8B","item ii lintiamina"
"87BD8631-0F21-4C79-943A-68363CA468CB","item i longeria"
"62CC80F9-FBBC-47AD-AF40-3B8476075741","item i mapa"
"3281D552-B18E-497C-AAC5-F67D3B25A935","item duo paria manicarum domine quarum altere sunt panni albi valoris et altere sunt panni rubei"
"B3C122C2-57F7-46FB-B6ED-A453D1B17E17","item unum mantellum panni nigri vocati vulgariter bruneta"
"1AFDFDC0-DD84-4C37-91A2-7F32B14ECF99","item unum capucium panni proxime dicti [bruneta]"
"AFC0315D-C03B-404E-8885-44B474626672","item unum pitalphum terre"
"AA969B6C-10B5-4FAE-B2B3-F356905F2CE5","item unum tabularium alearum"
"D4EA9E45-F660-4C0A-BBF7-4C0D2B77B1EF","item unum endes"
"6B70F44E-EB77-4CD2-AEB1-AE92D8374678","item viii^o^ vitra"
"8D9C5D84-151D-49C6-957A-FF084143FA5D","item i aste fractum"
"3860521B-FA07-4B1D-8F2F-5FCCD9E62BAE","item i candelabrum ferri"
"43B1E264-C4C9-4F32-AA49-8288CFAF47B8","item vi coffini antiqui de palma"
"21D4C611-1C0F-4124-A191-B856CED0471F","item una bassineta metalhi"
"44896A7F-5FF6-4170-B884-0F45B57156E6","item unum magnum et latum ferrum lancee"
"75D771DE-4987-4B93-8517-5DA8DFBDB2EA","item una acha"
"4685D7F1-E6C1-4F56-887A-554A2C4A1996","item quosdam gantelletos"
"9B1C4FCF-776D-48D2-9CF4-2AA955707FC1","item unam zonam argenti cum x clavibus fibla computata"
"E30E2567-6981-4970-B1DA-6509CFFB89BA","item unam aliam zonam argenti corei bovis marini cum xxv clavibus fibla et mortente computatis"
"7CCBE8DF-3EB4-4C93-ADBC-607FA55FDF05","item una ayssada fracta"
"6658019B-5033-4023-B25D-4A5C83800FCF","item una talha antiqua"
"5EEDE98C-6221-429F-A2FB-9CDCE7B3BA80","item i fauzilha"
"F3CA3860-718E-4E25-91EA-4FD9E684B51F","item ii carrelli palme"
"751D0E9C-FA23-40E1-ADDC-85D6893D644F","item certa quantitas ferri et cordarum fractarum"
"EC2893C5-DFF8-4083-A233-FACD8C906A6E","item due vegetes antique reperte in domo magistri laurencii aycardi notarii"
"DD167F04-F588-41AD-913E-1B91889BC239","item quatuor barrile"
"B1DD7658-1003-4621-9703-2FCAFC21D848","item duo pavesia antiqua"
"6BF75A5B-5F93-4A25-A437-86CCF86559D2","primo reperimus quandam domum predicti jacobi delati sitam in carreria dicta antiquitus la sabateria prope plateam scariorum infra quam reperimus bona sequentia"
"0D801BF3-6EC8-4600-AF7B-13DF6B13A790","primo in aula ipsius domus"
"A4FAE961-6D77-402F-BBC4-FC1A1B009B6B","unam tabulam mensalem cum suis submensalibus"
"7F53B00E-2256-4535-BCC7-9B5C4B4FBCCE","item duo banca et unum brocum"
"24EFE8F9-C023-48A8-B2A1-6F3E32027DFD","item unam parvam capciam in qua sunt quinque fere"
"C63FDE58-5FAA-4B1D-B485-ED84A704DDDF","item unum scannum et unam capciam vacuam"
"A3E4B43E-AE13-4FA9-A25F-FB20A9E29627","item unum potum et unam aquiferam stagni"
"3C4ABF60-C971-4896-A3F2-1109732D873D","item duas lanceas"
"4B8A11BA-F01E-4A01-9631-26DA925E78AC","in camera"
"81E46110-5618-4CF5-B2D3-9D23A31DB5D7","item unus lectus munitus una bassachia mathalacio pulvinari duobus linteaminibus et duobus lodicibus cum quatuor petiis cortinarum lividi coloris"
"7D356D9F-3E00-4C98-97CA-676DE1F4F328","item duas capcias et duo manutergia"
"D52500AF-DD2F-4D19-8388-220B3418BF42","item unam capciam clausam cum clave et sera sigillatam sigillo dicti subclavari"
"FD5D3335-3CDE-44E7-953F-A8A22EEC865B","item alias duas capcias vacuas"
"5DB20C58-D3C5-46DB-BD24-9CF8CF21610E","in domo superiora"
"29F827B5-E059-4F36-80E4-716529FFA9A4","item decem jarras terre vacuas"
"702F8D75-676F-4E17-AE77-2B1539B9BF56","in focanea"
"42A9249E-123C-40D1-8A49-3293B225805C","item unum tripedem et duas olas terre"
"EFFC9361-03A4-49D4-ADE6-4172DD784EA9","in domo inferiori"
"1D19E21A-E763-4258-B929-C9EAA870A85D","item sex carbas ferri et certa ferramenta galee"
"CB904E72-87D8-4FB7-96E0-FF4D3D47D14A","item octo barrilas tonnine quatuor vasa et tres botas vacuas et vacua"
"40195580-ADF8-41DB-9A06-31B74C832102","item unam tinam"
"73B754F9-4C9E-44B5-A8F7-F2A881A70615","item unam jarram vacuam"
"7FA4B0FC-703B-497E-BB57-AD4D4E09E95E","item unam grahilham"
"373FAE92-EA19-4279-BEDB-7A3C7783BB78","item unum balonum stuparum"
"D4F2F897-6DDF-4611-B4B7-2B9162626388","item unum par bilancium"
"E346F9D4-4E55-49B4-8036-3086E04D13C4","item unam concam ferri"
"4CE52862-F369-44E4-AA0E-3DAAB3108D0C","item et duos parvos cacobos"
"E280BDE4-1F9A-46E0-AA15-F665F9719AD8","in quandam aliam domum ipsius jacobi in qua facit fabricum sitam prope aliam suprascriptam infra quam reperimus bona sequentia"
"711036A9-F96C-4F77-AC2C-10B33B3C7430","primo unum magnum incudem"
"AC8306E2-787E-4364-9190-84116707F133","item quatuor malleos magnos"
"D5D17F99-29D2-488A-8E28-BCFE687F303D","item novem tenellas"
"294EE59A-4FE3-4868-B067-186307254844","item duos alios [tenellas] veteres"
"A1DB0E67-DC91-43F8-B24B-A1BF2FBBE19C","item unam seram parvam"
"BCEAAAA3-FB93-4549-99D8-445FD8517724","item duas grahilhas"
"D71EB5E0-78F5-49E5-8EE6-007F78B941DF","item duo ignipendia"
"6BE13C12-E818-46E3-A5EE-7F79E851D984","item duas fuxinas"
"D3EB4433-4C4B-4775-836A-0A5E1A6B1FE1","item et unam molam amolandi"
"9272E853-0FAC-4F07-B0B1-911EC17DB495","item unum parvum incudem"
"1B352C57-2B57-4285-B1D0-4ED42F799FD1","item quatuor parvos malleos"
"57DB1842-40B2-4EBA-ACAD-2511D3AB2306","item duos tripedes novos"
"9EEC2F13-296C-4736-8B98-0A3C452F0AFB","item quatuor palas ferri"
"6EBD2861-4E77-44B9-8D52-355549F814B8","item sex senas novas"
"BD5AAB33-618A-477B-9CDA-48AEF4090F6A","item quinque luquetos ferri"
"A6B12623-9AB2-461D-A546-4C7C93B218D1","item unum par follorum cum toto fornimento fabare"
"0311911D-E060-49D0-996B-609C6AFFE316","item quatuor masse clavium"
"E9BFF8B1-26B8-485D-8E0D-6C3DA9016CD8","item unam ayssadam et unam securem"
"AF022496-C952-4C42-8697-05DBE7DE530C","item quandam vineam sitam in valle charties"
"3316B1E1-08E7-4303-87E4-A6DDA96E406D","primo unam laneam cum listis rubeis"
"2B3C87A4-C47C-41C1-B516-8FF6C5D3C3DD","item i aliam laneam cum listis blavis et rubeis quam dedit alo et addari voluit baudeto martini filio suo"
"8C9D77DF-BEF1-4390-BB49-E2DA8F4A66D7","item i pulvinar cum listis operatis rubeo quod etiam dedit eidem baudeto"
"2CDED197-1820-4A42-9DDD-C596FF113EB0","item ii flassatonas debiles"
"25A6E094-70F3-4BBC-9186-3C8DD8680C1A","item iiii^or^ ?berocrios?"
"AF008364-4BB8-415B-AC77-B692D27D472C","item i paralectum"
"C6215328-9F72-456A-957E-ADA35FE1FC87","item x scanhas fili"
"B711DB80-9B6C-413E-98DA-162A5C55DF93","item x linteamina duarum telarum"
"77FBEC17-7E42-4440-BC67-C2A1CCA46417","item duas mapas"
"D71C4754-9827-4ECC-9222-E817EB7D5F56","item ii esugacap crudas"
"1DE5747A-AAA8-4D62-AA34-C84962759BE3","item ii ?tersors?"
"D0072015-7701-45A0-ADD6-5192A7806ED0","item i mastram"
"5664F578-A4DE-4FB4-AD74-F9DED647AEB9","item i tabulam mensalem cum submensalibus"
"8D65A05E-E9D0-4623-B5F7-6464DA52F07B","item ii parvos bancos"
"D40C5780-F8D0-492F-BE10-3C7835760354","item i lanternam"
"A3EE2EAD-FB03-442A-9F8F-87288754403B","i tamisium"
"582BDB31-5FDA-4125-BDFA-373C1C0A029C","item i serram fractam et debilem"
"81329FFB-E4B3-4BF6-836E-E29072355727","i coffinum palme"
"A94AEA01-148A-4D85-8E16-3F20F05DD5C1","item i brocum"
"A5D9B53F-1B91-4573-9C67-F44D1D48C165","i potum stagni"
"A52B8F08-353D-4014-BD3D-E42871E8E8BB","item i tendedoyram"
"7690AE5F-EE11-4087-8DF3-51886AEE8E14","item i morterium lapidis"
"42AA91D7-90FB-4AF4-9F02-EC0926AD9417","i capellum feltri"
"5C92C21F-76E6-431E-9954-1E97871B4E5E","item i faussilham"
"45C73F77-BE45-4469-B97C-8AF99F1462E6","i morterium marmoris cum trissono"
"4F702BC9-B28B-48B1-897D-C13E1B95FFBC","v cloquearia"
"318FB2F4-03D2-4425-9562-7DD2D23177DF","item i oleriam"
"8C06F11E-F1E3-49A3-BE98-FAC190E3EF18","i copersellam ferri"
"EB011810-D37C-4294-9BDF-BD60FE7D12D7","item i endesium"
"57112359-0F98-4E1D-960B-613A18E70B15","ii candelabra ferri"
"5A641ECF-634C-479E-8C92-DD6276B5ACCC","item i cribellum debilem pro gipo"
"48DAD8D5-529D-423F-A1E0-C9D0ADC9D305","item viii scissoria tam magna quam parva fuste"
"06B5AF71-D9A0-49EB-A432-5DBDDC0EC1CD","item i gratuam"
"B0C70F0D-4B53-442C-8080-1AFAE09A79CC","i talhatorium terre"
"DC32E4D2-AF71-4D8A-8488-B1BB62C96FA2","item i magnam scutellam terre"
"5782A21A-7A4C-4C27-86D6-60BD74345067","item i oleriam"
"8FE4537A-5C27-4B35-9B25-45160776B510","i endes"
"5C18E22B-EDA6-49FF-9A3A-2233761F19C2","item i scaletam"
"41E06594-9962-4343-A111-2A247D6E89A0","iii olas terre"
"9CE08B2D-EB3B-4B49-8F99-F6BCF2C81759","item iii sellas"
"564E1A5C-8DAB-48B2-831F-9899ABF6F33C","item i ayssonum"
"25905A8A-3B57-4E2B-9C6A-7D5B4AB355B6","item capsieta modici valoris sine copercello"
"6467A94D-56A9-4D33-8164-D0E67AEE2231","item i tendedoyram parvam"
"95B61522-F3DD-42F9-BCE6-ACCFDBC51EDF","item i grapam ferri"
"5C4CBC4E-6908-479C-B41D-A2775D7E528A","item i caniveta debile"
"EC583B15-B11F-4C9D-BB84-DE7F74AD32B4","he promises to restore when asked actum in camera domus habitationis dicti aycardeti vz ante lectum in quo dicta domina beatris egrota iacebat"
"4C9A7F1D-43FF-4856-92F3-8CEDAD69A104","et primo dixit se invenisse quoddam hospicium situm in carreria nova dicte civitatis massilie confrontatum ab uno latere cum hospicio domine auceline de monteolivo et ab alio latere cum hospicio raymundi finaudi macellari et a"
"F99DA808-1DA2-4D62-BB46-7E035D03AB5D","parte bodii cum quadam domo nobilium fulconis et petri ricavi francum et a parte ante cum dicta carreria nova submissum maiori directo dominio et senhorie heredis domine sibelete crote moniale condam ad censum seu servicium sex librarum et decem solidorum regalium in festo sancti thome apostolis annis singulis perpetuo solvendis infra quod dixit se reperisse bona et res que sequitur"
"E5847F2E-7B25-4943-9247-FBD68682494A","in aula primi egredarii"
"82B960CB-F67D-4021-9A9C-EBA075F1A45C","primo unum potum de stagno"
"A609C5AA-3382-44C3-B771-981490319DB7","item unam missirabam etiam de stagno"
"12322BFB-5B7C-4D66-8341-7786C39B0704","item unam laternam modici valoris"
"A342FECD-549A-4897-8658-449D18E8F9F8","item unam tabulam mensalem cum suis submensalibus"
"D6C1AB87-00FC-48A0-9738-B446DF284FF1","item quatuor sellas sedendi"
"8BEDB9F0-3D20-4352-8EA2-5632BE932CCE","item unum pitalfum terreum"
"FDA59D61-C3D4-49E1-8CC7-CC53C4BD0D56","item unum morterium fusteum modici valoris cum quodam trissono etiam modici valoris"
"A90C06BC-80F3-48C6-985B-04B98690B25D","item unam saquam infra quam sunt circa quatuor emine fabarum"
"8664713D-A4E9-4B1E-925D-211CE5743624","item tria candelabra ferrea"
"8002ADBE-7683-4270-8725-276F389ADF2A","item unam oleriam"
"F3CD7FE0-945F-4441-83C7-A0EB1F524CDE","item unum berroherium modici valoris"
"716479F0-DE7A-437F-B9F1-E8477D201C4F","in camera iuxta dictam aulam"
"4B95B81D-BE5A-4989-8981-B24B31F93E87","item unum lectum munitum uno matalacio duobus linteaminibus una lanea et uno pulvinari"
"C0B91DFC-1AF7-4016-B1CE-6165C583BF2E","item unum alium lectum munitum uno matalacio duobus linteaminibus una lanea uno traslissit et uno pulvinari"
"6BE8A868-B4A8-4FBC-986D-64040E2F1559","item unum glavium"
"66C4050B-8029-4D30-A483-DE0359B31D52","item unam parvam tabulam ad portandum panem"
"991C6384-9C09-4F28-8515-A447D2B06720","item unum potum de stagno sine cupertello"
"0D8733A2-8A40-4D9B-8E6D-66BC1A8FF142","item unum alium potum cum cupertello"
"6A04D0DF-15D1-4B49-AD6D-CDB6D8AEE2EB","item unam missirabam"
"BFBE928A-3E1F-44B2-A312-9B5F37C8584E","item unum embutum de cupro"
"E83A0ADC-6A4A-4B7E-988A-453878DF9E36","item unum medium cartayronum vitreum ad librandum vinum"
"EC980B23-4C04-4A76-84AD-B510A78FC6CA","item unum ?orinale?"
"34396397-8C10-4EB2-AC78-757713BE9AFC","item unam ampulletam de vitro"
"BB629C21-7601-4668-A587-54CBD4ECF53E","item unam paneriam modici valoris"
"10F24B4F-A213-4102-8545-800F1445039A","item unam pelliciam domine"
"5BC68A0A-4E6A-42D5-969F-10762AB9124A","item unam garnachiam domine bispartitam modici valoris"
"D4A0A12E-C0DE-44AA-BAD6-D3D5FF660535","item duas mapas"
"CF1621B8-02D2-4EAC-8D4C-88CF5CDF461D","item duo lintiamina"
"109E3101-265C-4D5F-B4D8-DA0B6997CB68","item unam flassiatam"
"43BEE54A-391E-44C3-B732-4BABB26DCB7E","item unam gonnellam et unum capucium hominis de livido"
"64712DDB-484C-47D2-84CD-3DE8B4FB5453","item unam aliam gonnellam hominis de burello cum quodam capucio de viridi modici valoris"
"0D22BF6F-3AB3-453F-93E5-24BA059B4FFF","item unum par caligarum hominis de livido modici valoris"
"6C510714-9D12-474E-839E-89C2605F864E","item unam putatoyram"
"75C09A2F-6495-4DFF-9CCB-229031B27E5B","item unam sellam secretam modici valoris"
"4523B843-B391-424F-83DD-3A12934EC19A","item unam capciam infra quam reperte fuerunt res sequentes"
"C2EDFB05-3C85-4E39-99CE-07D34D2E57A1","primo duas camisies domine"
"2E7E7ADE-CDA8-4E8A-A04E-171BF2133F3D","item due camisie hominis"
"4D2DF121-8977-4ED2-A181-7EE38C319203","item due camisie supradicti peyreti vesini filii sui"
"BA7AA9B7-19F9-4769-B79A-4DBBE9DEFD2B","item quatuor vela domine"
"515059C7-EB66-495D-BF20-CA2EE2978CF2","item quatuor eyssugacaps"
"288E7C7C-76B6-4459-9DB7-50FE949E4C6F","item due longerie"
"0E157951-55BC-4A11-9DAF-0B264A23BF4A","item duo manutergia"
"AB0E7C3A-5A71-4E8C-9675-95C590978D8F","item circa septem libras fili tam canapis quam stupe"
"CFDBDCB4-C905-42F3-9372-060AC78F8B0E","item circa duas libras canapis"
"B541FB11-C3CF-4DBE-8F4E-4E5DD4E33C2D","in focanea"
"63D68E3B-9E60-40B8-8118-C3DA7617E566","item unam sartaginem"
"77E36F46-1752-4A1D-A5A0-B7EA45CC4934","item unam giratoyram ferream"
"9933454E-5D4D-49C6-9AF8-03D885E8BC5C","item quoddam boges"
"AE32C012-D721-4272-BAD4-BC22278C78D5","item unum endesium cum duobus pedibus"
"7D99A87F-BADC-48DC-BAB9-7903B4B6E97C","item unum morterium lapideum"
"2810B02E-2773-46A9-B4FC-4C77A60FAE5E","item unum trissonum fusteum"
"3425B3AE-B81F-441E-9B31-051241D67E56","item unam oleriam"
"82B0E656-45B7-4CD6-A1DD-64D20A8B58AE","item duas cupertellas unam de cupro et aliam de ferro"
"D9AF8051-9A53-4FEB-87DF-170ED40F1C64","item unam magnam scutellam fusteam ad tenendum lac"
"3601E95A-CF89-487C-83D9-7570DDEA37E6","item duas ollas terreas"
"736DFBAE-A422-4BE0-9EDC-29A550FDEF54","item unum pitalfum ad vendendum vinum"
"84668E0C-8812-4B74-8974-64E68624621E","item unum bancum"
"334EE844-E070-47B6-8726-825753BC7452","item unam sellam sedendi"
"A98AE460-8779-4C81-8C75-845041F518BB","item unam tabulam"
"E89DB8E5-7A9F-4E80-AFC3-25CD72C1D56C","item unum parvum matalacium modici valoris"
"B199D886-A313-4B63-8685-04E8E4BDE488","item unam flassiatam modici valoris"
"0366309D-AABE-4B2E-8D81-7B9245D0FCED","item unam capsietam modici valoris"
"50B023F5-BEEF-45C9-A20F-740782F8072D","in aula superior"
"40651283-0BEE-4EEF-8A24-3EE6566B85DD","item unum broquum"
"D00E32E0-A517-48B8-81F2-19D3DA0A8E42","item unam bassinam"
"D0ADFD7F-E1A2-47DF-8973-8A705008F2FD","item unam cassam"
"4F916993-907A-47F7-9C6A-67214B0EFB65","item una payrolam"
"2074BB52-1F8E-43EC-BE60-EC6BD1E98A25","item unam lansam sine ferro modici valoris"
"B2272D7C-295D-4805-8D74-071881D4D151","item unam duodenam sissoriorum fusteorum"
"9BC5E8BE-D7EE-4414-AAEF-05336467CFE3","item tria cloquearia fustea"
"94438C04-3BC6-42A3-BE3F-EFAA1AB4A299","item duodecim scutellas fuste"
"8CE630F9-D3CF-4C0B-9820-A3A55EA05887","item unum sivaterium fusteum"
"8629ABE4-ADC5-4625-BDC7-E328495E5C26","item unum medium sivaterium fusteum"
"CBBD62FB-C788-4F7D-B45C-310C3297AA40","item unam scutellam operatam de cannis"
"F046FE96-3D89-4C46-97DF-D6998FFC2AED","item unam parvam tabulam mensalem cum suis submensalibus"
"2E5BB9D9-99F4-4754-9D6B-103BFA1370AA","item unam guerbiam modici valoris"
"8010B3F6-1AA1-4DBA-B085-EBCDE35A5713","item unum parvum coffinetum ad portandum pisses"
"0B73F2B1-7E71-4C4E-8732-88333307FA32","item unum gladium cum manubrio de buxo"
"342B75FC-5E61-4BDA-B89A-350CB1866AE9","item unam magnam capciam modici valoris infra quam reperte fuerunt res sequentes"
"B74A8B91-6F1D-480B-BF1B-AA96EE5F34FD","primo una magna olla plena oleo"
"E9333437-D5CB-4443-8D6B-6C09E77C4A80","item unus festulum cum una octena lentium vel circa et circa duas scutellas fabe fracte"
"B9292D3B-34ED-4FF0-AD09-E651F7382411","item duo tinelli cum sex cloquearibus ad comedendum lac"
"4DBD7054-DD37-4E84-B90B-EEAE73F50AF8","in penore"
"307A5DE4-CBDC-4215-B477-A5656506D22E","item quatuor botas vacuas quolibet capacitatis septem milhayrolarum vel circa"
"274AC873-A0E3-4139-9BC7-85060FBA62C9","item unum carratellum capacitatis trium milhayrolarum vel circa quasi dimidium asseti"
"245EFD98-E3EA-499E-BD6C-35F11FBA8B1F","item duas barrilas vacuas unam pro pissibus salsis et aliam pro tenendo vinum"
"9CA7DCD8-83A3-47B7-A628-98A72F9F76B4","item duos magnos cados sive barrals"
"14F529CA-B37E-4E98-9111-F2936E7079BC","item unam parvam vegetem sive botam de corio"
"D18263A3-59CB-45FB-9D37-B121EA2506B7","item unum cadum sive barral capacitatis ^unius^ quartayroni"
"3A2C72EB-0BBD-4768-BF5F-3BFEF9CA90D2","item duos cados sive barrals quemlibet capacitatis medii quartayroni"
"080A08E4-8539-4EC6-8172-CE40A547E056","item unum aratrum munitum vomere una mollenha et aliis fornimentibus"
"197952C7-7191-477D-BE33-33A42303D8B1","item unam serram"
"A86B8CBA-D6B3-4804-98A7-CED264B51E1A","item unam ayssetam"
"D4E1680B-6DC2-40FF-ADA5-D138132C4D7C","item unum planonum"
"E56ABD64-367F-472E-AA43-BDA3DCE955CC","item quatuor banastas ad portandum pisses"
"ED74277E-C468-4C97-BAB3-AC34B9B042A3","item unam mastram cum quodam tamisio"
"B27652F2-6410-46C5-9241-0A7B64B9C65D","item quandam magnam sellam cayratam"
"7B2E653B-BB0E-4E35-8BD7-A80C9A152887","item unam scanham fili"
"F2F52DB7-F52E-40C4-8F8A-0B02607632A5","item unam scalam"
"5574F8D8-93E8-4B1E-92DB-7A2F2B7D514C","item duos candanos sive braquos"
"9D1181B8-65D9-44D2-B389-90924569CF02","item duas sacuas novas"
"5DC8E4E3-54ED-43F7-8529-20F8635178F6","item dixit se invenisse quendam asinum pili bochardi"
"59CE4165-F6E1-4D76-9509-72A929061398","item unum clitellum munitum ?ajohis? uno camo una singula una antella et una postella"
"5197BB54-CFB1-4930-B356-DFA1A8D612D8","bona inmobilia"
"137B80AC-2CB4-4E4C-9EE7-B28868FC38CB","item dixit se invenisse quandam possessionem vinee et terre septem quarteriartarum vel circa sitam in territorio dicte civitatis loco dicto la cavallaria sobeyrana ad census seu servicium sex librarum et trium solidorum regalium in festo omnium sanctorum annis singulis perpetuo solvendorum"
"B124DCFA-B74D-490F-AFB1-437725D03A23","item quandam possessionem vinee et terre sitam in dicto territorio loco dicto montran"
"3A893A40-B02E-4D05-A4D2-53B4DF64C877","servilem domine antelme de monteolivo dicte civitatis septem grossos de regina in festo medii augusti perpetuo singulis annis solvendos"
"2BF03D17-2A46-4FCA-A43A-03F079607706","debita"
"7A32CC18-A575-4CA7-84D7-407BC778A8EA","item quoddam debitum trigintaseptem florenorum auri in quibus dicto condam guillelmo vesini tenebatur johannes mesquini constante nota sumpta per jacobum rostagni substitutum mei petri calvini notarii supta et infrascripti"
"A97E2BF8-B294-45E4-9DE8-C9742C2209D4","item quoddam debitum quinque florenorum auri in quibus eidem guillelmo condam tenebatur owed by jacoba ?argenteti? de pennis causa emptiones caprarum"
"8836450D-8BEB-4F15-AE71-0CEFC4DD994C","item decem grossos de regina in quibus ipsi condam guillelmo tenebatur johannes alberti de pennis causa emptionis caprarum"
"CDF0C76F-59E4-4736-BBB3-366D8FC219E6","et primo dixit se invenisse quandam domum sitam in carreria correjarie confrontatam cum domo gabrielis vassalli et cum domo antonii giraudi et cum hospicio berengarii ___ submissam pro certa parte maiori dominis nobilis domine ricarde uxoris domini karoli albe militis et pro alia certa parte maiori dominio hospitalis sancti jacobi dotati per bernardum garneii condam dicte civitatis infra quam dixit se reperisse bona infrascripta"
"DCBEBB0E-2406-4D96-9ED2-B83F81A1E555","in camera prope aulam"
"2CAFD5A6-25E8-4B24-BF91-F4E12D654C72","primo unum lectum munitum una colca picta una bassachia uno matalacio uno traverserio duobus lintiaminibus una flassiata et uno copertorio"
"D715597E-9232-4C10-B922-B902A3B6CB6D","item duas tiblas cum una martello"
"A00F6467-9A7E-4111-AC4F-5D687A0C1310","item unum copertorium de burdo cum ramagiis de livido"
"994A5D6A-02DD-4823-92D9-B1A4AAB70F02","item unum aliud copertorium de burdo modici valoris"
"94BB75F8-9FC3-444F-8F62-8CFDE24AE4BC","item unam flaciatam modici valoris"
"0003CDBA-9637-4010-95E2-9DBF4A526E52","item duo parva matalacia cum uno traverserio"
"5DA2C31A-5DAB-4D9C-8ACB-F5C2591D9696","item tres parvos saquetos"
"8684E0C1-268B-4C5B-A810-9CB4B15518F9","item unam magnam capciam cum clave et sera infra quam dixit se reperisse"
"88991CFC-06EB-4A8C-9072-E423E2F231F7","quinque pessias cortinarum tele viridis armigeratas armis dicti condam laurencii"
"254AEDD7-79E3-41CC-A4BC-0C1F50AC34B4","item quinque pessias bancalium armigeratas armis dicti condam laurencii"
"4A762F90-53AA-4F57-89AE-4BBC61D45A14","item quandam chopam de rubeo foderatam de fustaneo albo cum pansis et duodecim condulis perlarum et frezo domasquino aureo"
"7FDA099A-405B-4AA2-AFF8-FD6DEEE54F8E","item unam cotam domine panni obscuri cum riveto de sindone rubea"
"633777ED-F7AE-4180-A61A-99BFD8BCBEE6","item unum capucium rubeum domine cum sex condulis perlarum et frezo aureo domasquino"
"C823DC19-4CDD-4210-BC5F-AB13B5CB350C","item unum aliud capucium domine cum viginti parvis condulis argenti deauratis cum frezo aureo domasquino"
"A2F7A6AF-106A-4938-8B10-64DCD31181F4","item unam mantam domine de livido"
"DFBC5093-568B-4C32-B81F-E22CA64227A5","item unum parvum cofretum ferratum viride cum quatuor parvis bursis una videlicet panni aurey alia velluti viridis alia velluti lividi cum uno piro et alia cirici rubey et viridis"
"C000FD67-8A43-49EC-9A3A-7EC0F799F112","item unam aliam bursam de cirico"
"88295FF0-9078-4A99-849C-A0BE7758E78C","item duas vetas rubeas operatas cum filo aureo"
"037AF385-82E0-4776-8CBB-010EE3F45525","item quendam mantellum de livido dicti condam laurencii"
"72BBE3BD-815D-4B5E-B416-DD7F710B3212","item quandam chopam dicti condam laurencii de livido foderatam de fustaneo albo"
"20BDA838-6075-4C1B-90B7-2A3F2BE9E367","item quoddam argandum de burello dicti condam laurencii"
"1BEA79A0-CD11-41B9-8213-366705E47519","item unum capucium rubeum dicti condam laurencii"
"952E134F-5697-4E83-9E73-AA2C3353A09F","item unum par forsicum"
"87B9BFBE-C034-40D5-B2F6-EF48940AA9C9","item unum pondus metallicum trium librarum"
"78020C9B-A758-4DFD-8630-ACC43A17645A","item unum aliud pondus duarum librarum"
"4310C4BE-5943-4979-9B84-065DEC18B067","item unum aliud pondus unius libre"
"0926C918-735E-4430-8AF5-FE444420DD21","item unum aliud pondus unius cartayroni"
"1CC2D663-D0E1-4EDC-B42A-71130A63794A","item unum aliud pondus medii cartayroni"
"AB21B6B7-6192-4736-9765-04E7687CB1B1","item quosdas cos domine de violeto forzato veita aurea"
